,Applicant ID,Application Date,Age,Cibil Score,Loan Type,Loan Amount,Interest Rate,Date Open,Date Close,EMI Amount,Credit Limit,Current Balance,dpd String,High Credit Amount,Postalcode
113,7222,13-10-2022,59,731,Auto Loan,423359,14.75,02-07-2022,10-02-2024,62445.45,40035,39417,"0,0,0,0,30,90,150,150,0,60,90,90,0,0,0,0,180,0,120,0,0,30,0,150,0,0,0,0,120,120",9712,19310
114,8200,17-08-2022,60,627,Auto Loan,787304,13.35,14-10-2022,25-09-2023,105105.08,80929,22787,"0,0,0,0,0,0,150,0,150,0,180,150,0,0,0,0,0,0,0,0,180,0,150,0,0,0,90,0,60,0",51051,96954
115,3349,23-08-2022,30,720,Auto Loan,567245,10.41,12-01-2023,07-06-2024,59050.2,37679,32674,"150,0,150,0,0,30,0,0,90,0,180,0,180,30,0,0,0,0,0,90,90,180,30,0,0,0,60,60,0,150",13680,93654
116,1166,25-12-2022,43,799,Home Loan,28770,5.22,02-01-2023,16-07-2023,1501.79,21567,10529,"0,150,0,180,0,0,30,0,90,30,0,0,0,60,0,0,0,0,0,30,0,0,30,90,150,0,0,0,0,0",10162,28332
117,9833,14-10-2022,34,489,Home Loan,958814,14.69,28-01-2023,30-08-2023,140849.78,20205,18003,"60,120,0,0,0,90,150,0,150,0,0,0,0,0,150,120,0,60,0,0,0,0,0,120,0,0,30,30,0,0",8517,77826
118,3783,03-02-2023,25,428,Auto Loan,832453,8.53,25-05-2023,01-10-2023,71008.24,96145,42941,"90,0,0,60,90,0,30,60,120,150,150,0,0,0,180,0,150,0,150,150,0,0,0,0,0,0,0,0,0,0",38845,95589
119,1451,13-06-2023,27,735,Personal Loan,122920,11.63,11-04-2023,15-04-2024,14295.6,5236,2182,"60,90,0,0,150,90,180,0,150,0,0,0,0,0,30,0,0,0,0,0,90,0,0,90,0,0,150,90,120,60",1768,75006
120,1836,06-12-2022,38,464,Personal Loan,99858,7.72,14-08-2022,02-04-2024,7709.04,85595,25425,"30,0,30,60,150,150,30,0,0,0,60,180,0,0,0,0,0,30,0,120,0,0,0,60,0,150,0,0,0,0",67951,30326
121,9366,25-01-2023,40,538,Home Loan,488503,12.98,18-10-2022,18-08-2023,63407.69,81297,54280,"0,30,0,0,120,0,150,0,180,150,150,60,0,30,0,120,0,60,30,0,90,0,0,0,180,30,0,0,0,60",44450,53753
122,2253,12-01-2023,43,531,Home Loan,113404,10.92,03-10-2022,27-09-2023,12383.72,89130,13730,"30,0,150,0,0,120,0,0,0,0,30,0,60,60,120,30,0,0,150,0,0,180,90,0,180,0,0,0,0,0",61442,43259
123,3891,02-07-2022,35,460,Home Loan,574543,10.7,23-10-2022,01-06-2024,61476.1,18844,17705,"0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,90,0,0,90,120,90,0,0,0,0,0,120,0,0,120",41,72187
124,1191,09-05-2023,23,340,Personal Loan,141425,10.59,08-09-2022,03-02-2024,14976.91,4984,399,"30,120,90,180,30,0,0,0,60,120,0,0,0,0,90,0,0,0,0,0,120,90,0,0,0,0,120,0,0,0",531,87427
125,4438,25-05-2023,25,665,Auto Loan,108592,10.3,29-10-2022,13-01-2024,11184.98,13776,13503,"150,0,0,150,0,90,0,0,0,0,30,120,120,0,0,0,30,120,0,90,150,0,0,0,0,0,0,0,0,0",6575,19113
126,8749,25-08-2022,50,318,Auto Loan,331387,11.13,16-10-2022,17-08-2023,36883.37,94580,84139,"0,0,0,30,90,0,90,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,180,60,0,0,0,0,120",2542,69139
127,6357,29-12-2022,55,811,Personal Loan,678023,5.6,29-07-2022,22-10-2023,37969.29,44786,27818,"0,0,0,0,0,0,180,120,0,150,150,120,0,0,150,0,0,0,30,0,150,60,0,0,0,30,0,30,0,30",17941,11702
128,4059,10-07-2022,20,489,Auto Loan,966198,13.1,15-10-2022,23-04-2024,126571.94,1106,382,"120,0,0,0,60,30,150,0,0,30,0,0,150,60,120,120,0,0,150,150,0,120,0,0,90,180,180,0,150,150",176,60898
129,9744,06-09-2022,35,669,Auto Loan,577008,11.49,01-09-2022,30-06-2023,66298.22,4009,1381,"0,0,0,0,90,150,120,0,120,0,30,0,0,0,180,60,180,150,180,120,150,0,0,90,0,90,90,150,0,30",273,95145
130,5956,19-02-2023,54,666,Home Loan,793653,12.0,03-09-2022,11-07-2023,95238.36,11255,4457,"90,0,120,0,0,60,0,0,150,0,0,30,90,0,120,0,0,0,60,0,120,0,150,0,30,0,0,30,0,90",10774,74081
131,3417,24-10-2022,46,529,Auto Loan,409357,6.07,17-08-2022,17-07-2023,24847.97,22471,479,"0,120,0,30,90,150,90,0,0,30,180,0,0,0,0,0,120,30,180,90,0,180,0,0,150,0,0,0,0,120",12255,42954
132,2481,01-12-2022,56,596,Auto Loan,406137,12.22,17-09-2022,18-12-2023,49629.94,55652,50142,"120,0,30,30,0,0,150,0,0,0,30,0,0,0,60,90,60,0,0,0,120,0,0,0,180,30,0,90,0,0",43906,16638
133,7548,03-02-2023,37,706,Personal Loan,66342,10.65,26-01-2023,20-12-2023,7065.42,39912,1814,"0,0,120,0,0,120,0,60,120,180,120,180,0,60,60,0,120,150,0,0,60,0,0,0,0,60,0,0,90,60",14820,86170
134,8891,18-08-2022,53,884,Personal Loan,627727,12.08,29-12-2022,19-02-2024,75829.42,86139,34583,"120,0,0,150,150,0,30,0,60,120,120,0,0,0,0,150,0,150,90,0,0,90,180,0,150,0,180,0,90,90",38071,52267
135,3388,06-06-2023,46,882,Auto Loan,963694,8.98,29-11-2022,23-05-2024,86539.72,18002,2996,"0,0,0,0,0,120,0,180,60,90,0,0,150,180,0,90,180,0,180,30,0,0,0,0,0,180,150,0,150,0",5404,13518
136,7593,21-06-2022,60,341,Auto Loan,874369,10.8,08-11-2022,09-01-2024,94431.85,85757,59212,"0,0,90,180,0,0,60,150,120,150,0,0,0,120,0,0,0,0,0,120,180,0,0,0,30,0,180,0,0,90",10195,82366
137,5563,09-01-2023,48,475,Personal Loan,249212,14.76,14-12-2022,29-10-2023,36783.69,71038,6534,"150,0,0,0,150,150,0,0,60,90,0,0,0,180,0,0,0,0,0,0,0,120,180,0,120,0,60,30,60,90",3896,68492
138,2148,20-03-2023,46,398,Personal Loan,615673,6.51,25-11-2022,27-03-2024,40080.31,22689,11305,"120,30,90,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,90,30,180,120,0,0,0,0,60",16507,75320
139,9948,24-04-2023,37,719,Personal Loan,457571,14.15,02-06-2023,17-11-2023,64746.3,46874,26893,"0,150,0,0,0,60,0,0,0,120,120,30,120,0,0,0,60,0,0,150,0,0,0,150,0,0,30,0,90,0",16064,32740
140,5721,10-03-2023,45,886,Home Loan,544464,9.29,19-01-2023,05-10-2023,50580.71,73066,20607,"30,0,0,0,180,30,180,0,0,0,0,0,0,0,0,30,0,0,0,0,0,180,120,0,0,0,0,180,120,0",58663,26817
141,4928,03-02-2023,55,334,Personal Loan,562462,7.52,05-01-2023,06-08-2023,42297.14,78054,73089,"0,0,0,0,0,0,180,120,0,180,0,0,0,0,0,0,0,60,0,0,90,0,90,0,90,0,30,180,0,0",24796,47762
142,4001,02-02-2023,23,570,Home Loan,499004,14.0,11-11-2022,06-04-2024,69860.56,89509,43930,"0,0,120,90,60,180,0,90,0,150,120,120,0,0,60,0,0,0,0,60,30,0,150,30,0,60,30,90,0,30",41406,13799
143,4820,16-01-2023,44,818,Personal Loan,791574,7.27,19-12-2022,24-12-2023,57547.43,21159,6326,"0,0,120,0,180,0,0,0,0,120,0,90,0,180,0,150,180,90,0,150,150,0,0,0,0,0,0,0,0,0",19485,35223
144,1657,21-12-2022,50,713,Personal Loan,881730,7.03,07-05-2023,06-05-2024,61985.62,68763,24630,"150,0,0,0,180,0,120,150,0,150,180,0,0,0,180,0,0,0,60,60,150,0,0,0,0,150,180,30,180,150",63248,37326
145,2560,04-06-2023,27,302,Home Loan,222139,10.11,16-03-2023,29-05-2024,22458.25,37207,5864,"0,60,0,150,0,0,0,0,0,0,30,180,0,30,30,150,60,0,150,30,30,0,0,0,0,0,0,30,0,0",23759,57406
146,4189,21-08-2022,34,641,Home Loan,638623,8.82,15-09-2022,16-06-2024,56326.55,6136,4041,"0,0,30,120,0,0,90,90,0,0,0,0,0,0,0,30,90,90,0,120,0,0,90,0,150,0,150,0,0,60",3931,14886
147,8321,03-06-2023,28,515,Personal Loan,18559,6.77,20-10-2022,30-01-2024,1256.44,4512,4210,"90,0,0,180,0,0,60,60,0,60,0,0,0,0,0,90,0,0,0,0,0,30,0,0,0,0,0,0,0,0",4473,12448
148,6400,23-10-2022,55,370,Home Loan,610412,6.8,22-01-2023,30-11-2023,41508.02,46886,10795,"0,90,0,0,180,0,0,0,180,0,0,0,150,0,120,90,90,0,120,180,0,0,0,120,0,0,0,0,0,0",30257,98287
149,9659,20-10-2022,25,481,Home Loan,449244,8.38,16-02-2023,31-05-2024,37646.65,4849,610,"120,0,0,180,0,120,60,150,0,90,120,0,0,180,120,90,0,0,90,90,0,0,0,150,0,30,60,180,180,0",224,32656
150,6137,20-10-2022,56,684,Auto Loan,113845,11.89,16-08-2022,16-06-2024,13536.17,56239,52967,"0,60,150,180,150,30,0,0,30,0,90,180,150,0,0,0,30,0,0,60,0,180,0,120,0,180,30,0,0,90",17375,58339
151,1531,22-09-2022,20,523,Home Loan,944513,12.58,26-03-2023,24-11-2023,118819.74,2434,2348,"180,60,120,180,0,60,120,0,0,90,60,0,0,0,0,0,0,90,0,0,0,90,0,0,90,120,0,0,0,0",1679,94488
152,8624,19-11-2022,54,300,Auto Loan,83785,14.17,10-12-2022,03-01-2024,11872.33,42274,15302,"150,0,30,0,0,150,150,0,0,120,0,0,30,0,0,0,150,150,30,30,0,0,0,180,0,180,60,150,150,180",34382,48006
153,2824,02-10-2022,54,641,Auto Loan,132002,9.92,15-11-2022,13-07-2023,13094.6,66489,16277,"120,120,0,0,90,30,30,0,0,0,60,180,0,0,0,30,0,0,90,0,0,0,60,0,0,0,0,60,30,0",60319,59657
154,1200,29-06-2022,59,451,Personal Loan,993941,8.17,17-03-2023,25-07-2023,81204.98,95172,12491,"0,0,0,180,0,0,0,0,0,180,0,0,120,30,0,0,120,120,0,0,0,150,0,90,120,0,0,0,0,180",35342,23303
155,7236,12-08-2022,60,366,Home Loan,184104,14.92,01-05-2023,03-06-2024,27468.32,94005,43674,"0,0,0,0,150,0,0,0,0,0,120,180,90,0,180,120,180,120,30,60,0,0,0,150,120,0,0,0,0,0",53461,65442
156,8155,09-05-2023,20,800,Auto Loan,838147,12.18,03-08-2022,27-11-2023,102086.3,73673,66479,"0,0,0,0,0,0,0,0,90,0,0,30,0,180,120,60,0,150,30,0,60,0,0,0,0,0,0,0,120,0",58883,66161
157,2326,27-09-2022,41,334,Personal Loan,284875,12.11,28-12-2022,18-01-2024,34498.36,4219,1763,"0,30,180,0,0,0,120,0,0,60,180,0,0,60,60,0,0,0,0,0,0,180,0,150,120,90,0,0,0,0",4104,87852
158,5158,04-01-2023,41,777,Auto Loan,653869,10.06,10-09-2022,21-06-2023,65779.22,84255,83920,"0,90,90,120,0,0,0,60,90,0,180,180,0,180,0,0,0,0,0,150,150,0,150,0,0,30,0,0,0,0",1631,16583
159,4328,07-01-2023,27,841,Personal Loan,162523,12.07,04-04-2023,23-02-2024,19616.53,61235,60779,"30,120,30,0,0,150,0,0,90,150,30,0,0,0,120,60,0,180,0,150,60,0,180,60,0,180,0,180,0,0",30502,13140
160,5826,09-09-2022,49,548,Home Loan,775875,10.9,05-12-2022,05-01-2024,84570.38,74266,54321,"0,0,0,0,30,120,90,0,150,0,60,0,0,0,180,30,180,120,0,150,0,120,0,0,60,0,60,0,0,0",29452,48884
161,2090,29-10-2022,29,313,Auto Loan,345023,8.13,25-09-2022,07-09-2023,28050.37,66700,5594,"0,90,0,0,0,0,0,60,60,90,30,0,0,0,90,0,0,0,0,150,120,150,0,180,0,0,30,0,60,0",477,67975
162,1566,30-05-2023,22,719,Personal Loan,347025,7.39,01-12-2022,27-02-2024,25645.15,71282,32702,"0,0,120,150,60,0,0,0,0,30,0,150,0,60,150,180,30,120,0,180,0,0,150,0,0,30,60,0,0,0",420,30212
163,3806,28-02-2023,45,883,Personal Loan,771258,5.4,20-08-2022,05-09-2023,41647.93,83221,43518,"0,0,0,0,90,0,180,0,0,0,0,0,180,0,0,0,0,0,30,60,0,90,120,150,150,120,120,30,120,0",80043,27351
164,5714,02-02-2023,34,361,Auto Loan,355874,7.3,25-04-2023,08-01-2024,25978.8,6941,102,"120,0,120,0,0,90,0,0,120,0,30,0,180,0,90,0,0,0,60,0,0,0,180,150,0,0,0,0,0,120",4304,28510
165,9749,12-05-2023,20,805,Personal Loan,831074,11.08,28-07-2022,01-02-2024,92083.0,43307,6697,"0,0,150,0,120,180,0,0,0,90,0,90,60,0,0,0,60,0,30,0,0,0,0,0,0,0,180,0,0,0",16936,47049
166,9147,20-10-2022,58,886,Personal Loan,977841,9.39,31-10-2022,25-05-2024,91819.27,19126,12515,"0,0,30,90,180,120,0,0,0,90,0,180,30,120,0,60,0,90,120,180,0,30,0,0,0,60,0,0,90,60",1730,99900
167,1190,16-12-2022,46,619,Auto Loan,393792,14.31,15-08-2022,26-05-2024,56351.64,40476,31223,"0,0,0,0,0,60,150,0,120,90,90,0,0,0,150,180,0,120,60,120,0,0,30,0,150,0,120,150,0,120",14740,18103
168,8525,09-05-2023,58,798,Home Loan,815996,11.63,12-10-2022,20-05-2024,94900.33,13691,12889,"150,0,90,0,90,0,0,0,0,0,150,0,60,150,180,0,0,0,90,30,0,0,120,90,120,150,180,0,120,0",515,58845
169,6448,15-01-2023,33,600,Personal Loan,718372,13.64,21-06-2022,12-12-2023,97985.94,67516,56927,"0,120,0,120,0,0,150,0,0,0,120,0,0,0,0,0,90,150,0,120,150,0,120,0,0,180,0,60,0,0",57461,65974
170,5905,16-12-2022,56,683,Personal Loan,107444,12.49,24-01-2023,12-12-2023,13419.76,59571,18164,"60,0,60,0,0,180,0,30,150,0,0,90,120,0,120,180,0,0,0,0,0,30,0,60,0,120,30,0,0,0",39062,54526
171,2909,27-09-2022,35,740,Auto Loan,172566,10.33,20-12-2022,07-05-2024,17826.07,97148,35782,"0,90,0,30,0,60,30,30,60,0,0,0,0,0,150,180,120,0,120,90,0,0,0,90,0,60,150,0,60,30",56910,76602
172,5038,13-09-2022,59,804,Home Loan,477895,12.0,26-12-2022,25-07-2023,57347.4,76069,44450,"0,60,60,0,60,0,150,0,0,0,30,180,0,0,0,120,120,0,0,90,0,60,0,0,0,0,0,0,120,0",7566,56209
173,4454,11-11-2022,51,587,Auto Loan,338335,6.75,28-07-2022,03-12-2023,22837.61,43558,18434,"0,150,0,120,150,0,0,60,120,150,90,30,30,0,90,90,0,30,0,0,0,0,60,0,0,0,30,0,0,0",5136,72580
174,4471,04-06-2023,54,720,Auto Loan,587941,6.17,07-11-2022,07-05-2024,36275.96,35422,34987,"0,0,0,150,0,0,0,0,0,0,0,180,0,0,0,60,150,90,0,0,0,150,0,0,30,180,0,0,0,0",24487,32325
175,4915,30-10-2022,53,531,Home Loan,705650,12.43,24-12-2022,06-05-2024,87712.29,92994,2108,"0,0,30,0,0,180,60,0,0,0,120,30,0,0,180,0,30,30,150,30,0,0,0,30,0,0,120,0,0,0",58241,33854
176,1001,05-11-2022,40,571,Auto Loan,594865,6.36,09-10-2022,30-11-2023,37833.41,96056,93663,"60,0,0,60,0,0,60,0,0,0,30,0,0,0,90,90,0,0,180,0,30,0,0,0,0,180,0,0,90,0",16917,84204
177,3479,04-09-2022,36,389,Home Loan,104896,5.92,13-03-2023,10-03-2024,6209.84,55868,22689,"180,0,90,60,0,0,0,0,0,0,90,0,0,0,0,0,0,150,0,0,90,0,0,180,90,0,90,0,120,0",35492,80515
178,6021,02-07-2022,28,508,Auto Loan,781460,8.5,30-11-2022,15-03-2024,66424.1,7152,6956,"0,60,0,0,180,0,0,0,30,0,0,30,0,150,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0",275,24256
179,2468,27-08-2022,40,665,Personal Loan,845617,8.94,23-04-2023,20-11-2023,75598.16,31066,17478,"0,0,0,0,30,0,150,30,90,0,90,150,0,0,0,90,0,150,0,180,0,0,0,0,0,150,0,0,0,90",8102,55239
180,8735,17-09-2022,48,815,Home Loan,762966,13.24,16-10-2022,22-05-2024,101016.7,41335,21536,"120,120,60,0,0,180,0,0,180,30,60,0,0,0,0,150,60,0,0,60,60,90,180,180,120,60,0,0,0,0",4559,86438
181,2153,09-05-2023,44,804,Auto Loan,478974,10.45,03-04-2023,08-05-2024,50052.78,40428,32370,"180,120,90,30,0,0,0,0,150,0,0,0,150,0,90,0,0,0,0,0,0,0,0,60,30,0,60,0,150,0",28513,75625
182,8480,28-01-2023,58,763,Home Loan,679251,6.07,12-08-2022,09-05-2024,41230.54,77238,2400,"0,0,0,0,0,150,60,0,30,150,90,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0",4915,51987
183,3000,13-07-2022,56,314,Auto Loan,617918,6.98,23-01-2023,20-08-2023,43130.68,32862,5497,"0,60,120,0,0,60,150,30,120,120,0,60,60,90,0,0,120,0,150,60,0,120,150,180,0,0,180,180,0,0",32142,67142
184,2774,04-12-2022,54,536,Personal Loan,441117,8.94,15-04-2023,25-10-2023,39435.86,34785,5589,"0,0,180,0,0,0,150,120,60,180,0,60,150,0,120,60,0,0,0,0,120,60,0,60,0,120,0,120,120,0",21508,16334
185,6662,28-03-2023,49,437,Personal Loan,746508,13.65,09-11-2022,20-08-2023,101898.34,68975,6057,"0,0,180,0,180,120,0,0,0,0,120,90,150,0,0,150,0,0,0,0,90,30,0,0,0,150,90,0,0,90",58933,90496
186,7218,14-02-2023,43,680,Home Loan,754883,6.49,23-09-2022,26-09-2023,48991.91,42621,28306,"180,180,0,0,0,0,0,0,0,150,0,90,0,0,180,0,150,0,180,0,0,0,90,0,0,150,0,0,0,120",32968,42361
187,8956,11-05-2023,33,409,Personal Loan,663076,12.81,30-07-2022,14-01-2024,84940.04,17542,9537,"0,90,0,180,0,150,180,60,0,0,60,0,30,90,150,150,60,0,30,120,0,0,0,0,0,0,0,180,0,0",15277,73396
188,1544,12-12-2022,39,716,Personal Loan,407124,6.84,17-04-2023,31-10-2023,27847.28,23854,6930,"0,0,0,120,0,0,150,0,0,0,0,0,0,0,90,0,120,150,30,0,0,30,0,30,0,90,0,150,120,90",13349,49936
189,7613,19-04-2023,34,368,Home Loan,262092,5.92,09-07-2022,15-10-2023,15515.85,49442,23489,"0,30,0,0,30,0,120,60,0,0,0,0,60,0,0,0,150,0,0,90,0,0,0,0,0,0,60,0,90,180",14762,69486
190,4047,15-05-2023,34,739,Auto Loan,720202,5.91,04-07-2022,30-12-2023,42563.94,31597,9096,"0,60,90,0,0,0,0,0,0,0,60,0,0,0,180,30,120,0,90,0,180,180,0,60,0,0,0,150,180,0",18011,42761
191,3631,11-08-2022,41,739,Personal Loan,626610,9.51,04-08-2022,15-03-2024,59590.61,78955,5210,"30,0,0,0,180,90,0,180,0,60,90,90,0,0,0,0,0,0,120,0,0,0,0,0,90,0,0,150,0,0",29837,30158
192,2562,25-06-2022,33,730,Home Loan,290945,5.23,05-09-2022,04-05-2024,15216.42,40346,37771,"0,0,0,0,0,150,0,150,0,0,0,180,0,150,0,120,150,0,0,0,120,0,0,0,90,0,0,0,0,0",23036,51810
193,7664,02-01-2023,41,428,Auto Loan,22182,12.41,04-12-2022,23-04-2024,2752.79,90109,82094,"30,0,0,180,180,0,0,0,0,0,120,60,60,0,0,0,0,90,0,180,0,150,0,90,30,0,0,0,60,0",44366,22417
194,2879,20-04-2023,28,393,Auto Loan,716991,13.99,18-02-2023,30-01-2024,100307.04,39213,10437,"120,150,0,120,60,0,0,0,0,90,0,90,0,0,0,150,0,30,0,0,0,90,30,0,0,0,0,90,30,0",7291,92266
195,4677,18-11-2022,26,877,Personal Loan,128672,5.35,16-05-2023,16-06-2024,6883.95,8963,2415,"0,0,0,0,120,0,0,0,0,0,0,150,0,0,90,0,30,180,0,0,0,0,60,60,180,0,60,150,90,0",5958,70707
196,1968,20-01-2023,34,848,Auto Loan,956914,9.87,30-09-2022,13-11-2023,94447.41,11114,3893,"0,0,0,150,150,0,120,0,120,0,0,0,0,0,90,90,90,150,60,0,30,0,150,0,0,0,0,0,0,0",1039,78282
197,7194,20-06-2022,35,566,Home Loan,559248,10.11,19-05-2023,28-08-2023,56539.97,50344,6685,"0,0,0,60,150,0,0,0,90,0,0,0,90,0,90,90,60,150,0,60,180,0,0,0,0,180,60,0,0,0",48792,39122
198,9403,18-07-2022,50,730,Personal Loan,329966,5.65,25-09-2022,19-07-2023,18643.08,19760,9901,"120,0,0,0,0,0,60,180,30,0,0,150,0,0,90,30,30,0,0,30,90,0,90,0,0,90,90,0,0,0",16361,65833
199,7381,02-10-2022,47,455,Personal Loan,844912,8.63,06-01-2023,16-03-2024,72915.91,14369,3184,"30,0,120,180,0,0,120,0,60,0,30,30,0,0,0,30,0,0,0,0,30,180,90,180,0,0,0,30,60,180",3274,35178
200,9601,18-06-2023,44,346,Home Loan,882177,6.06,07-10-2022,30-10-2023,53459.93,81739,58494,"0,0,0,0,0,30,180,0,120,120,0,120,0,0,0,0,0,0,30,90,180,0,0,120,0,0,60,30,60,90",22643,16324
201,8124,15-07-2022,29,833,Home Loan,727099,5.34,15-10-2022,09-08-2023,38827.09,82436,14252,"60,0,0,180,0,0,0,0,0,0,0,0,180,0,0,150,120,150,0,30,180,180,0,0,0,0,0,0,30,0",66732,92629
202,1670,08-06-2023,60,411,Auto Loan,448960,11.45,23-11-2022,19-04-2024,51405.92,32140,23667,"0,0,30,0,30,150,0,0,0,60,30,30,120,0,30,0,150,0,0,0,0,120,0,0,60,120,0,120,90,0",15722,98539
203,7927,19-05-2023,42,884,Personal Loan,204804,5.01,18-01-2023,23-12-2023,10260.68,30746,10127,"120,0,180,0,0,0,0,30,0,150,0,60,180,0,0,0,0,0,0,0,0,0,0,0,0,0,120,60,30,120",27423,93884
204,8689,05-06-2023,53,342,Personal Loan,692400,13.69,24-07-2022,06-12-2023,94789.56,99403,66973,"0,150,90,90,0,0,120,0,60,0,0,0,60,0,0,0,90,0,150,150,0,0,0,60,0,0,120,90,0,0",10262,22597
205,7362,31-01-2023,53,813,Personal Loan,708482,6.63,24-08-2022,29-12-2023,46972.36,45250,37840,"0,0,0,0,0,0,0,0,60,0,120,90,0,0,180,0,0,0,0,0,0,180,0,150,0,0,0,180,0,150",9720,50044
206,5471,11-03-2023,39,607,Auto Loan,511484,13.23,24-04-2023,25-10-2023,67669.33,73348,18730,"90,0,120,0,0,60,0,0,0,0,0,150,0,0,0,0,120,0,60,90,120,90,90,90,0,0,30,180,0,30",62308,94241
207,4930,30-08-2022,20,357,Personal Loan,658215,9.4,22-05-2023,20-04-2024,61872.21,50140,11939,"150,0,180,60,120,180,0,0,0,0,0,0,90,0,150,60,0,0,90,180,0,120,60,0,0,180,0,0,0,120",39612,45383
208,3790,05-08-2022,26,844,Auto Loan,806019,8.34,02-09-2022,12-04-2024,67221.98,2965,2252,"0,0,0,30,0,0,0,0,0,0,180,150,0,60,90,90,0,0,0,150,0,0,180,180,0,90,120,150,0,0",2218,11936
209,6372,25-07-2022,59,793,Personal Loan,568365,10.22,29-03-2023,29-02-2024,58086.9,27257,6480,"90,0,180,90,0,0,0,180,120,60,0,0,0,0,0,0,0,0,0,0,150,30,0,30,150,0,0,180,0,180",8877,16359
210,5307,06-04-2023,55,884,Personal Loan,411738,11.48,03-11-2022,10-08-2023,47267.52,68564,20193,"0,150,0,180,0,120,0,180,90,0,180,0,120,60,30,0,120,0,0,90,120,60,0,30,0,60,0,0,0,0",21306,51108
211,8406,27-08-2022,50,414,Personal Loan,177246,11.4,28-11-2022,01-08-2023,20206.04,26456,4661,"0,30,150,0,0,0,0,0,0,0,180,90,90,0,0,0,150,0,30,60,150,0,30,150,90,0,0,180,120,0",19059,80998
212,1305,23-12-2022,39,791,Personal Loan,367668,12.12,22-05-2023,26-03-2024,44561.36,97361,27933,"0,120,0,120,180,30,0,0,0,0,0,0,0,30,30,60,0,0,180,0,180,60,0,0,0,0,0,90,0,150",50162,28492
213,1135,13-07-2022,25,446,Auto Loan,196269,10.3,17-11-2022,02-10-2023,20215.71,12030,2295,"60,120,0,0,180,180,90,0,180,120,120,120,180,0,60,180,150,0,60,0,0,120,0,150,0,0,0,30,0,180",4315,25056
214,5985,08-06-2023,50,665,Auto Loan,588382,5.47,18-08-2022,17-03-2024,32184.5,21326,15053,"0,150,0,0,30,0,0,0,0,0,0,0,0,0,0,0,180,60,0,30,90,120,0,90,0,0,120,60,30,0",4823,11777
215,8906,27-11-2022,22,572,Personal Loan,156002,14.61,16-08-2022,06-01-2024,22791.89,83042,78793,"30,0,150,0,60,0,0,0,90,0,0,60,0,60,0,0,30,60,0,120,0,0,30,120,0,0,0,0,60,0",3265,89736
216,8737,17-02-2023,28,506,Home Loan,748776,14.17,30-06-2022,07-04-2024,106101.56,22342,12618,"150,120,0,150,0,150,0,0,0,0,0,60,30,0,0,0,150,0,0,0,60,120,0,0,0,90,60,0,0,90",15541,33557
217,5159,29-09-2022,60,600,Auto Loan,728261,9.53,06-08-2022,16-02-2024,69403.27,15806,2008,"0,0,60,150,150,150,0,0,120,0,180,0,0,90,0,60,0,180,0,150,0,0,0,60,0,0,180,150,0,0",14757,40421
218,5668,16-03-2023,49,343,Home Loan,338766,12.34,06-05-2023,14-03-2024,41803.72,41571,38829,"0,0,30,0,0,0,0,30,0,0,60,0,0,0,0,0,0,0,180,0,0,0,90,180,150,90,0,0,0,0",29641,99541
219,5143,12-10-2022,43,830,Home Loan,839196,5.69,08-08-2022,21-01-2024,47750.25,21451,8654,"0,0,150,0,0,90,0,0,150,60,0,30,90,0,0,120,0,0,90,90,0,0,150,0,0,0,120,30,0,0",389,43997
220,8417,09-01-2023,42,691,Personal Loan,793656,7.09,08-10-2022,08-10-2023,56270.21,76624,70525,"150,150,60,180,0,90,60,0,0,180,0,0,30,0,30,0,180,90,150,60,0,0,0,0,120,0,0,120,0,0",16040,94651
221,9647,06-01-2023,42,702,Personal Loan,228720,13.55,07-01-2023,17-04-2024,30991.56,61888,25758,"90,0,0,30,0,0,0,0,90,0,90,30,150,0,180,180,0,0,0,0,0,60,0,120,0,90,0,180,0,0",21155,18046
222,4990,21-01-2023,42,547,Personal Loan,616313,13.64,03-11-2022,04-08-2023,84065.09,86478,70507,"0,0,0,120,120,90,180,0,90,0,0,0,0,0,90,0,0,0,60,0,0,0,0,0,150,0,0,0,150,0",61184,45678
223,5894,08-01-2023,51,699,Home Loan,690128,9.28,24-02-2023,20-09-2023,64043.88,12484,120,"150,120,60,0,60,0,0,30,30,30,90,150,0,180,0,120,0,0,0,150,120,0,180,60,0,0,0,0,90,0",8290,28121
224,5221,31-10-2022,41,810,Personal Loan,279503,7.04,03-09-2022,09-01-2024,19677.01,38841,24859,"0,0,150,30,0,150,180,0,0,0,90,0,0,30,0,0,0,0,0,0,0,90,0,0,180,0,0,0,90,0",11165,74545
225,2767,27-09-2022,29,602,Personal Loan,433422,9.68,16-05-2023,29-10-2023,41955.25,55884,30240,"0,0,30,0,180,0,0,0,0,0,90,0,0,0,0,0,0,150,0,120,0,0,30,180,0,150,180,120,0,0",22381,84306
226,8262,25-03-2023,56,899,Auto Loan,841762,8.22,11-07-2022,22-07-2023,69192.84,48967,11569,"60,150,0,0,0,0,90,30,150,0,30,90,0,0,30,60,60,0,0,0,180,120,90,0,0,0,0,0,0,0",30838,43470
